link,name,price,rating,total_sold,store_name,store_location,product_description,customer_satisfaction,IsRated,total_rating,num_reviews,review_rating_ratio,brand_name
https://www.tokopedia.com/duliyoo/tecno-pova-5-second-8-256-gb-hp-second-hp-seken-hp-bekas-hp-murah-1730935203132966337?extParam=fcity%3D174%2C175%2C176%2C177%2C178%2C179%23144%2C146%2C150%2C151%2C167%2C168%2C171%2C174%2C175%2C176%2C177%2C178%2C179%2C463%23165%2346%23252%26ivf%3Dfalse%26keyword%3Dhp+murah%26search_id%3D202503010158437659E76192BAE0069WUB%26src%3Dsearch,TECNO POVA 5 SECOND 8/256 GB HP SECOND HP SEKEN HP BEKAS HP MURAH,2111000.0,2.5,0,Mania Phone,Jakarta,"selamat datang di mc.store selamat belanja :) [ perhatian ! ] ° baca deskripsi dahulu sebelum membeli, agar tidak ada kesalahpahan antar penjual dan pembeli ° untuk  kami kirim sesuai stok yang tersedia atau chat terlebih dahulu untuk menanyakan  yang tersedia ° tersedia bubble warp tambahan ada di etalase toko, agar barang lebih aman. ° detail produk : - kelengkapan : fullset & hp aja - fungsi : normal - spek singkat • layar : 6.78 inches • chipset : mediatek helio g99 (6 nm) • ram, internal : 8gb ram, 256gb • kamera depan : 5 mp • kamera belakang : 50mp tanpa bukti yg jelas proses garansi hangus. note!! : untuk retur harus berupa bukti yg valid, syarat dan ketentuanya sebagai berikut : - memberikan rating / feedback buruk tanpa berdiskusi terlebih dahulu tidak kami layani - segel tidak rusak - video unboxing paket - ongkos retur di tanggung pembeli ° jadwal pengiriman : - senin - sabtu maksimal jam 17.00 wib - minggu maksimal jam 16.30 wib note!! : khusus hari minggu gunakan jasa pengiriman j&t, selain itu jasa pengiriman yang lain libur jika ada kendala pengiriman maka akan ada info lebih lanjut pahami dan baca dengan baik sebelum membeli produk agar tidak ada kesalah pahaman. terimakasih telah berkunjung. #hpmurah #androidmurah #hpseken #androidseken #hp #android",0.0,False,0.0,0.0,0.0,TECNO
https://www.tokopedia.com/duliyoo/hp-murah-redmi-6-pro-ram-4gb-internal-64gb-ori-second-1730936279551608257?extParam=fcity%3D174%2C175%2C176%2C177%2C178%2C179%23144%2C146%2C150%2C151%2C167%2C168%2C171%2C174%2C175%2C176%2C177%2C178%2C179%2C463%23165%2346%23252%26ivf%3Dfalse%26keyword%3Dhp+murah%26search_id%3D202503010158437659E76192BAE0069WUB%26src%3Dsearch,HP MURAH REDMI 6 PRO RAM 4GB INTERNAL 64GB ORI SECOND,1163000.0,2.5,0,Mania Phone,Jakarta,xiaomi redmi 6pro ram 4gb internal 64gb hape original second no rekondisi/refub hape +charger (no box) jaringan aman siap pakai mesin normal lancar kondisi mulus pemakaian wajar 85-90% warna di kirim random terbaik bila pilih wrna gak bsa pilih fisik,0.0,False,0.0,0.0,0.0,Xiaomi
https://www.tokopedia.com/ocup-grosir55/infinix-hot-11-s-nfc-4-64-gb-handphone-4g-murah-hp-android-4g-murah-terlaris-termurah-bergaransi-dapatkan-sekarang-1730936274609276167?extParam=fcity%3D174%2C175%2C176%2C177%2C178%2C179%23144%2C146%2C150%2C151%2C167%2C168%2C171%2C174%2C175%2C176%2C177%2C178%2C179%2C463%23165%2346%23252%26ivf%3Dfalse%26keyword%3Dhp+murah%26search_id%3D202503010158437659E76192BAE0069WUB%26src%3Dsearch,"Infinix Hot 11 S Nfc 4/64 Gb Handphone 4G Murah Hp Android 4G Murah Terlaris,Termurah,Bergaransi,Dapatkan Sekarang",2320000.0,2.5,0,Ocup Grosir55,Bekasi,"bismillahirrahmanirrahim selamat datang ditoko kami silahkan yang  mau berbelanja beli sekarang nikmati selamanya ready stok yaa wah mantap guys! smartphone android 4g yang stylish modis dan trendy abis. kenceng internetnya kece modelnya dan keren kamera selfie-nya. infinix hot 11 s nfc note:komplain tanpa vidio unboxing tidak diterima, gudang ada di beberapa tempat jadi pengiriman tidak sealu sesuai dengan alamat toko noted : barang yang dikirim bersegel dan baru beli = setuju !",0.0,False,0.0,0.0,0.0,Infinix
https://www.tokopedia.com/banjollcyzh/murah-vivo-v23e-8-128-ram-8-rom-128gb-handphone-smartphone-android-gadget-elegan-1730891825063298553?extParam=fcity%3D174%2C175%2C176%2C177%2C178%2C179%23144%2C146%2C150%2C151%2C167%2C168%2C171%2C174%2C175%2C176%2C177%2C178%2C179%2C463%23165%2346%23252%26ivf%3Dfalse%26keyword%3Dhp+murah%26search_id%3D202503010158437659E76192BAE0069WUB%26src%3Dsearch,Murah Vivo V23e 8/128 RAM 8 ROM 128GB Handphone Smartphone Android Gadget Elegan,2479000.0,2.5,0,Meta Digital Pro,Medan,"stay store produk vivo v23e adalah produk unggulan terbaru dari vivo indonesia yang bisa menjawab kebutuhan kita baik dari segi fungsional, maupun estetika! mengusung  50mp ultra hd pada kamera depan yang dapat menghadirkan hasil foto yang jernih tanpa menghilangkan detail lainnya. dapatkan detail yang jelas dan hasil yang natural pada saat pengambilan gambar bahkan saat hasil gambar diperbesar sekalipun. percayakan fitur autofocus pada kamera depan untuk hasil foto yang fokus dan tajam sepanjang waktu. serta dapatkan hasil foto yang natural dan tetap jernih dalam jarak dekat maupun jauh. semuanya ini didapat dalam 7.36mm ultra slim body: tampil ramping dan ringan saat digenggam, v23e hadir dengan ketebalan hanya 7,36mm untuk warna moonlight shadow dan 7,41mm untuk warna sunshine coast dengan berat hanya 172 gram. bawalah v23e ke mana pun kamu pergi! spesifikasi processor mediatek g96 ram & rom	8gb+128gb battery	4050mah (typ) fast charging 44w (11v/4a) operating system funtouch os 12 body dimensions (lwh) 160.8774.287.36mm (moonlight shadow) 160.8774.287.41mm (sunshine coast) material glass display screen ""6.44-inch resolution display amoled touch screen screen touch id network frequency band network 2g gsm	b2/b3/b5/b8 3g wcdma b1/b5/b8 4g fdd_lte b1/b3/b5/b8 4g tdd_lte b40 card slot	1 nano sim +1 nano sim / 1 micro sd standby mode	dual sim dual standby (dsds) camera camera front 50mp af rear 64mp af + 8mp super wide-angle + 2mp super macro aperture""front: main f/2.0 rear : main f/1.8 super wide-angle f/2.2  super macro f/2.4 ready hydrogel anti gores cek link di bawah ini! terima kasih telah berbelanja di tempat kami",0.0,False,0.0,0.0,0.0,VIVO
https://www.tokopedia.com/jaswadi78/vivo-y35-ram-8gb-rom-256gb-hp-murah-8gb-ram-256gb-charge-5000mah?extParam=fcity%3D174%2C175%2C176%2C177%2C178%2C179%23144%2C146%2C150%2C151%2C167%2C168%2C171%2C174%2C175%2C176%2C177%2C178%2C179%2C463%23165%2346%23252%26ivf%3Dfalse%26keyword%3Dhp+murah%26search_id%3D202503010158437659E76192BAE0069WUB%26src%3Dsearch,"Vivo Y35 RAM 8GB ROM 256GB/HP Murah/8GB RAM + 256GB Charge + 5000mAh,",2430500.0,2.5,0,Jaswadi78,Surabaya,"vivo y35 ram 8gb rom 256gb/hp murah/8gb ram + 256gb charge + 5000mah, splash waterproof, 50mp camera",0.0,False,0.0,0.0,0.0,VIVO
https://www.tokopedia.com/aqilaastore32/promo-hp-oppo-a5s-murah?extParam=fcity%3D174%2C175%2C176%2C177%2C178%2C179%23144%2C146%2C150%2C151%2C167%2C168%2C171%2C174%2C175%2C176%2C177%2C178%2C179%2C463%23165%2346%23252%26ivf%3Dfalse%26keyword%3Dhp+murah%26search_id%3D202503010158437659E76192BAE0069WUB%26src%3Dsearch,Promo hp oppo a5s Murah,2700000.0,2.5,0,Aqilaastore32,Jakarta,oppo a5s 2gb ram 32gb rom   color red and black   sku : 3131/1521358767176237056/55,0.0,False,0.0,0.0,0.0,OPPO
https://www.tokopedia.com/tokoreyza6788/hp-oppo-murah-asli-oppo-a18-ram-4gb-rom-128gb-5000mah-baterai-terbaru?extParam=fcity%3D174%2C175%2C176%2C177%2C178%2C179%23144%2C146%2C150%2C151%2C167%2C168%2C171%2C174%2C175%2C176%2C177%2C178%2C179%2C463%23165%2346%23252%26ivf%3Dfalse%26keyword%3Dhp+murah%26search_id%3D202503010158437659E76192BAE0069WUB%26src%3Dsearch,Hp Oppo Murah Asli Oppo A18 RAM 4GB ROM 128GB 5000mAh Baterai Terbaru,3176000.0,2.5,0,Tokoreyza6788,Jakarta,hp oppo murah asli oppo a18 ram 4gb rom 128gb 5000mah baterai terbaru 2024 ori garansi resmi,0.0,False,0.0,0.0,0.0,OPPO
https://www.tokopedia.com/rsanjaya-6/ready-flash-sale-hp-murah-reno9-pro-5g-7-5inci-ponsel-jaminan?extParam=fcity%3D174%2C175%2C176%2C177%2C178%2C179%23144%2C146%2C150%2C151%2C167%2C168%2C171%2C174%2C175%2C176%2C177%2C178%2C179%2C463%23165%2346%23252%26ivf%3Dfalse%26keyword%3Dhp+murah%26search_id%3D20250301042531E7F72256397B2D1A4E75%26src%3Dsearch,Ready 【FLASH SALE】 hp murah Reno9 Pro+ 5G 7.5Inci Ponsel Jaminan,2956000.0,2.5,0,Robotek Sanjaya,Jakarta,"ready  produk memiliki masa garansi  semua produk dalam stok  pengiriman: pesanan akan tiba dalam waktu 2-3hari  produk: pengerjaan halus, desain cantik  deskripsi produk model: reno9 pro+ platform: android 11.0 4g / 5g lte siaga: kartu ekspansi kartu tf vertikal dua lapis layar: 7,5 inci frekuensi: gsm: 800/900/1800/1900, wcdma: 850/2100 warna: hitam,biru,sky biru memori: ram 12gb + rom 512gb kamera: 24mp + 58mp resolusi：1440*3040 multifungsi: pengenalan wajah, wifi mode tunggal, gps, sensor gravitasi, jam alarm, kalender, kalkulator, perekam audio, perekam video, wap/mms/gprs/, penampil gambar, tugas e-book, sampul iml bahasa: dukungan multi-bahasa baterai: baterai lithium-ion 5800mah  isi kemasan: 1 x adaptor pengisi daya 1 x kabel pengisi daya 1 x headset 1 x panduan pengguna 1 x casing ponsel 1 x film pelindung  •melayani: 1. semua produk 100% baru •menjamin kami mengembalikan uang, mengirim ulang atau yang terbaik untuk produk apa pun untuk produk yang rusak atau cacat.  •tips： jika terjadi kesalahan manusia (user error), produk tidak dapat dikembalikan atau ditukar, contoh: - terkena cairan - segel rusak atau hilang - terbakar - terjatuh / gompal / lecet",0.0,False,0.0,0.0,0.0,OPPO
https://www.tokopedia.com/sukandar435788/vivo-y73s-5g-hp-murah-ram-8gb-256gb-smartphone-layar-amoled-6-44-inci-android-handphone-cuci-gudang-putih-8-256gb-96140?extParam=fcity%3D174%2C175%2C176%2C177%2C178%2C179%23144%2C146%2C150%2C151%2C167%2C168%2C171%2C174%2C175%2C176%2C177%2C178%2C179%2C463%23165%2346%23252%26ivf%3Dfalse%26keyword%3Dhp+murah%26search_id%3D202503010158437659E76192BAE0069WUB%26src%3Dsearch,"Vivo Y73s 5G HP Murah RAM 8GB+256GB Smartphone Layar AMOLED 6.44 inci, Android Handphone Cuci Gudang",1668000.0,2.5,0,Lavani Shop21,Jakarta,"**vivo y73s 5g - detail produk** vivo y73s 5g adalah smartphone kelas menengah yang menawarkan konektivitas 5g dengan desain yang ramping dan fitur canggih. ponsel ini cocok untuk pengguna yang ingin menikmati teknologi 5g dengan performa kuat, kemampuan fotografi yang mumpuni, dan daya tahan baterai yang lama. --- **fitur utama:** 1. **konektivitas 5g cepat:** vivo y73s 5g mendukung jaringan 5g, memungkinkan anda menikmati kecepatan internet yang lebih cepat untuk streaming, bermain game online, dan browsing tanpa hambatan. 3. **triple kamera ai 48mp:** vivo y73s 5g dilengkapi dengan sistem triple kamera yang terdiri dari kamera utama 48mp, lensa depth 2mp, dan lensa makro 2mp. sistem kamera ini didukung oleh ai yang membantu menghasilkan foto yang lebih jelas, detail, dan indah dalam berbagai kondisi. 4. **desain ramping:** dengan ketebalan hanya 7,73mm dan berat sekitar 171,3 gram, vivo y73s 5g menawarkan desain yang tipis dan ringan, memberikan kenyamanan ekstra saat digunakan sehari-hari. 5. **baterai besar dengan pengisian cepat:** vivo y73s 5g hadir dengan baterai berkapasitas 4100mah yang mendukung pengisian daya cepat 18w, memungkinkan anda tetap terhubung lebih lama dan mengisi daya dengan cepat. **spesifikasi teknis:** - **layar:** - ukuran: 6,44 inci - teknologi: amoled - rasio layar: 20:9 - kecerahan: 430 nits (typ.) - **prosesor:** - chipset: mediatek dimensity 720 5g (7nm) - cpu: octa-core (2x2.0 ghz cortex-a76 & 6x2.0 ghz cortex-a55) - gpu: mali-g57 mc3 - **memori:** - ram: 8gb - penyimpanan internal: 256gb - penyimpanan eksternal: tidak mendukung microsd - **kamera:** - **depan:** 16mp, f/2.0 - **belakang:** - sensor utama: 48mp, f/1.8 - sensor depth: 2mp, f/2.4 - sensor makro: 2mp, f/2.4 - fitur: ai beauty, super night mode, hdr, perekaman video 4k - **baterai:** - kapasitas: 4100mah - pengisian daya cepat: 18w - **konektivitas:** - sim: dual sim (nano-sim, dual stand-by) - jaringan: 5g/4g lte - bluetooth 5.1 - wi-fi 802.11 a/b/g/n/ac, dual-band - usb tipe-c - gps - **sistem operasi:** - funtouch os 10.5 berbasis android 10 **desain dan dimensi:** - dimensi: 161.05 x 74.04 x 7.73 mm - berat: 171,3 gram - warna: black mirror, silver moon **isi dalam kotak:** - vivo y73s 5g x 1 - pengisi daya cepat 18w x 1 - kabel usb tipe-c x 1 - alat ejektor sim x 1 - buku panduan dan kartu garansi x 1 -gratis soft shell/casing silikon dan pelindung layar (termasuk dalam paket) ---",0.0,False,0.0,0.0,0.0,VIVO
https://www.tokopedia.com/istore-109/hp-murah-redmi-13-8-128-new-segel-resmi?extParam=fcity%3D174%2C175%2C176%2C177%2C178%2C179%23144%2C146%2C150%2C151%2C167%2C168%2C171%2C174%2C175%2C176%2C177%2C178%2C179%2C463%23165%2346%23252%26ivf%3Dfalse%26keyword%3Dhp+murah%26search_id%3D202503010158437659E76192BAE0069WUB%26src%3Dsearch,hp murah redmi 13 8/128 new segel resmi,1699999.0,2.5,0,If Store Id,Jakarta,hp murah redmi 13 ram 8/128 segel resmi hp baru,0.0,False,0.0,0.0,0.0,Xiaomi
https://www.tokopedia.com/asmitastore-3/dijual-hp-murah-oppo-a57-a37-f1s-f5-baru-garansi-1-tahun-diskon?extParam=fcity%3D174%2C175%2C176%2C177%2C178%2C179%23144%2C146%2C150%2C151%2C167%2C168%2C171%2C174%2C175%2C176%2C177%2C178%2C179%2C463%23165%2346%23252%26ivf%3Dfalse%26keyword%3Dhp+murah%26search_id%3D202503010158437659E76192BAE0069WUB%26src%3Dsearch,Dijual HP MURAH OPPO A57 A37 F1S F5 BARU GARANSI 1 TAHUN Diskon,1948700.0,2.5,0,Asmitastore@,Jakarta,"baca tidak baca di anggap baca..!!!  = gt; produk baru distributor garansi 1tahun  = gt;produk normal jaminan uang kembali 100%   = gt; semua produk sudah di buka untuk cek qualitas,jadi dikirim 100% dalam kondisi normal 100%  = gt; untuk warna silakan di tulis jika warna yang di minta ready kita akan kirim sesuai permintaan tapi jika kosong kita pilih random sesuai stok   = gt; produk xiaomi tidak pernah mengeluarkan headset  dan selain xiaomi jika ada stok headset akan kita masukan tetapi jika habis berarti kosong..!!!  = gt;jika anda menerima produk rusak tidak bisa di gunakan dengan baik silakan konfirmasi,,,jangan langsung menilai buruk,,,jika ingin garansi tetap berjalan  nb = gt;jangan samakan produk kami dengan produk yang lebih murah yang gak jelas kwalitas dan garansinya apa lagi dengan harga yang sangat murah tapi replika...!!! produk kami jaminan 100% original    = gt;kepuasan anda adalah prioritas kami   technologygsm / hspa / lte2g bandsgsm 850 / 900 / 1800 / 1900 - sim 1  amp; sim 2 (dual-sim model only)3g bandshsdpa 850 / 900 / 1900 / 21004g bands1, 3, 5, 7, 8, 20, 28, 38, 39, 40, 41speedhspa 42.2/5.76 mbps, ltelaunchannounced2016, november. released 2016, decemberstatusdiscontinuedbodydimensions149.1 x 72.9 x 7.7 mm (5.87 x 2.87 x 0.30 in)weight147 g (5.19 oz)buildglass front (gorilla glass 4), aluminum back, aluminum framesimsingle sim (nano-sim) or dual sim (nano-sim, dual stand-by)displaytypeips lcdsize5.2 inches, 74.5 cm2 (~68.6% screen-to-body ratio)resolution720 x 1280 pixels, 16:9 ratio (~282 ppi density)protectioncorning gorilla glass 4platformosandroid 6 (marshmallow), coloros 3chipsetqualcomm msm8940 snapdragon 435 (28 nm)cpuocta-core 1.4 ghz cortex-a53gpuadreno 505memorycard slotmicrosdxc (dedicated slot)internal32gb 3gb ram emmc 5.1main camerasingle13 mp, f/2.2, pdaffeaturesled flash, hdr, panoramavideo1080p@30fpsselfie camerasingle16 mp, f/2.0, 26mm (wide), 1/3.06 #34;,  sku : 3131/1339850405017239552/55",0.0,False,0.0,0.0,0.0,Xiaomi
https://www.tokopedia.com/sabrinalatinah-shop/terbaru-2023-original-hp-s23-ultras23-handphone-android-5g-murah?extParam=fcity%3D174%2C175%2C176%2C177%2C178%2C179%23144%2C146%2C150%2C151%2C167%2C168%2C171%2C174%2C175%2C176%2C177%2C178%2C179%2C463%23165%2346%23252%26ivf%3Dfalse%26keyword%3Dhp+murah%26search_id%3D202503010158437659E76192BAE0069WUB%26src%3Dsearch,【Terbaru 2023 Original hp】 S23 ultraS23 Handphone android 5g Murah,1207800.0,2.5,0,Sabrinalatinah Shop,Surabaya,"factory direct sales, better quality but lower price is our target and mission! feature: galaxy s23 ultra s23+ - 6.6inch full display - 88mp front cameraclear and stylish selfies the  world-leading 88mp front camera turnsyour every selfe into a work of art experience greaterbrightness, color vibrancy, clarity and dynamic range.  even in the dimmest light, whenever you needit.  your s23 +/ s23ultra is right there with you,  capturing everymoment with crystal-clear precision, turn your selfiesinto masterpieces and shine in every photo  - rear hd camera the s23 +features a 72mp camera combination.             the main camera sportsa large f/1.8 aperture and 1.28um pixels, this strong combination boosts photosensitibityin backlight or low light, just point and shoot, and s23 ultra will makesure your pictures remain clear and bright - powerful performance the snapdragon 888+ mobile platform with 10mm process technology makesyoung people who love the young and stiand other popular games.the game ison and lower  - android 1.0 the new interactive design makes the operation simple and simple, the use of themobile phone is so simple and straightforward, everything is handy  - dual sim card supports tf card dual card dual standby, card slot does notdistinguish between the main and the deputy, supporting the worlds 50 major communication carrier networks  specification: 1.model no.:s23 + 2.platform : snapdragon 888 3.standby: dual sim dual standby(a slot support sim card, another slot support sim card or tf card) 4.screen: 6.8 hd+ full display 1080x2320 5.speaker: 1511 box speaker 6.frequency: gsm850, 3g: wcdma2100mhz，5g lte  5g7.            vibration: support 8.colors:   black/blue 9.memory: 8gb ram+256tb rom 10.multi media: mp3/mp4/3gp/fm radio/bluetooth 11.camera: 68mp+108mp32mp 12.multi function: full screen, face recognition, dual sim, wifi, gps, gravity sensor, alarm ,calen  sku : 3131/1579047526247907328/55",0.0,False,0.0,0.0,0.0,Samsung
https://www.tokopedia.com/vaniiamujur/hp-xiaomi-redmi-13-8-256-8-128-gb-original-garansi-resmi-15-bulan-tam-xiaomi-official-store-indonesia-promodazzle-handphone-murah-promo-dazzle-yogyakarta-jogja-termurah-terlaris-8-128-black-0bddb?extParam=fcity%3D174%2C175%2C176%2C177%2C178%2C179%23144%2C146%2C150%2C151%2C167%2C168%2C171%2C174%2C175%2C176%2C177%2C178%2C179%2C463%23165%2346%23252%26ivf%3Dfalse%26keyword%3Dhp+murah%26search_id%3D202503010158437659E76192BAE0069WUB%26src%3Dsearch,hp xiaomi redmi 13 8/256 8/128 gb original garansi resmi 15 bulan tam xiaomi official store indonesia - promodazzle | handphone murah promo dazzle yogyakarta jogja termurah terlaris,2594000.0,2.5,0,Vaniia Mujur,Bandung,"dazzle official store recommended seller sejak tahun 2002 pengiriman di hari yang sama : • kurir reguler maks order jam 16.00 wib • kurir instant maks order jam 20.00 wib bonus : bubble wrap + box khusus xiaomi redmi 13 ram : 8/128 gb ram : 8/256 gb new original garansi resmi 15 bulan perhatian 1. kondisi produk : baru original & segel resmi 2. harga promo : termurah bisa cek diseluruh indonesia raya 4. bisa request videocall : untuk pembuktian saat proses unboxing di store kami sebelum dipacking bahwa produk new & original segel resmi 5. harga promo khusus untuk pengguna langsung : bukan untuk reseller / tengkulak / pengepul dan sejenisnya 6. quantity terbatas : kami berharap bisa memberikan pelayanan terbaik, produk original & resmi bagi dazzlers yang sudah jajan terutama bagi yang sangat membutuhkan hp untuk sekolah / bekerja. 7. validasi service center resmi : setiap unit yang diterima jika ada keluhan bisa dibawa ke service center seluruh indonesia & dibuktikan keaslian produknya kamera: 2. sensor besar 1/1.67"": cahaya lebih banyak, gambar lebih jernih 3. 3x lossless zoom: perbesar gambar tanpa kehilangan kualitas 4. fotografi malam: hasil jepretan malam hari yang jernih dan terang 5. kamera selfie 13mp: selfie sempurna dengan soft light ring desain: 1.desain kaca belakang penuh gaya: tampilan elegan dan nyaman digenggam 2.tipis 8.3mm: ringan dan mudah dibawa ke mana saja 3.frame datar trendi: desain modern yang stylish layar: 1. layar 6.79"" fhd+ imersif: pengalaman menonton yang luar biasa 2. refresh rate 90hz: tampilan lebih halus dan responsif 3. layar eye-care bersertifikat: menjaga kesehatan mata fitur lainnya: 1. teknologi wet touch: layar responsif even terkena air 2. baterai tahan lama: mendukung aktivitas seharian spesifikasi: 1. prosesor mediatek helio g91-ultra: performa octa-core yang kencang untuk gaming dan multitasking 2. ram 8gb 3. penyimpanan internal 128gb/256gb 4. layar 6.79"" fhd+ 5. refresh rate 90hz 7. kamera makro 2mp 8.",0.0,False,0.0,0.0,0.0,Xiaomi
https://www.tokopedia.com/funitureclassic/hp-oppo-a1k-murah-second?extParam=fcity%3D174%2C175%2C176%2C177%2C178%2C179%23144%2C146%2C150%2C151%2C167%2C168%2C171%2C174%2C175%2C176%2C177%2C178%2C179%2C463%23165%2346%23252%26ivf%3Dfalse%26keyword%3Dhp+murah%26search_id%3D202503010158437659E76192BAE0069WUB%26src%3Dsearch,hp Oppo a1k murah second,3000000.0,2.5,0,Funitureclassic,Jakarta,produk hp oppo second,0.0,False,0.0,0.0,0.0,OPPO
https://www.tokopedia.com/arindikristanti/xiaomi-mi-6x-mi-a2-ram-6gb664gb6128gb-android-handphone-murah?extParam=fcity%3D174%2C175%2C176%2C177%2C178%2C179%23144%2C146%2C150%2C151%2C167%2C168%2C171%2C174%2C175%2C176%2C177%2C178%2C179%2C463%23165%2346%23252%26ivf%3Dfalse%26keyword%3Dhp+murah%26search_id%3D202503010158437659E76192BAE0069WUB%26src%3Dsearch,Xiaomi MI 6X MI A2 RAM 6GB664gb6128gb Android Handphone murah,1470000.0,2.5,0,Arindikristanti Shop,Surabaya,"xiaomi mi 6x (mi a2) ram 6gb(6+64gb/6+128gb) android handphone murah xiaomi6x hp xiaomi 6x murah xiaomimi a2 hp xiaomi murah hp android murah garansi 1 tahun xiaomi 128gb  6x=mi a2  garansi tidak berlaku apabila :  • barang sudah di bongkar ( tidak bersegel )  • sudah pernah service di tempat lain • human error ( jatuh , terbakar atau kena air ) • review negatif atau bintang di bawah 4  ( garansi hangus )  #hp #hp android #hp android murah #xiaomi #distributor #murah #handphonemurah #4g #flashsale  #handphone android murah  #hp xiaomi #hp xiaomi murah#xiaomi6x #xiaomi 6x#xiaomi6x#xiaomi6x#xiaomi mi a2#xiaomi mi a2  dimensions and weight158.9 x 75.9 x 7.6 mm, 166g cpuocta-core qualcomm snapdragon 660 soc gpuadreno 512 ram and storage4gb of ram with 64gb of storage / 6gb of ram with 64gb of storage / 6gb of ram with 128gb of storage battery3010mah, qualcomm quick charge 3.0 support display5.99-inch full hd+ (2160×1080) ips lcd with an 18:9 aspect ratio wi-fi802.11ac bluetoothbluetooth 5.0 portsusb type-c, dual nano sim slots rear cameras12mp camera with sony imx486 sensor, f/1.75 aperture, 1.25μm pixels; 20mp secondary camera with sony imx376 sensor, 1.0μm pixels, f/1.75 aperture. front-facing camera   #hp #hp android #hp android murah #xiaomi #distributor #murah #handphonemurah #4g #flashsale  #handphone android murah  #hp xiaomi #hp xiaomi murah#xiaomi6x #xiaomi 6x#xiaomi6x#xiaomi6x#xiaomi mi a2#xiaomi mi a2   sku : 3131/1415056929309802496/55",0.0,False,0.0,0.0,0.0,Xiaomi
https://www.tokopedia.com/ashalina-4/5g-ponsel-asli-resmicod-hp-murah-galaxy-s21-ultra-memori-ultra-diskon?extParam=fcity%3D174%2C175%2C176%2C177%2C178%2C179%23144%2C146%2C150%2C151%2C167%2C168%2C171%2C174%2C175%2C176%2C177%2C178%2C179%2C463%23165%2346%23252%26ivf%3Dfalse%26keyword%3Dhp+murah%26search_id%3D202503010158437659E76192BAE0069WUB%26src%3Dsearch,5G【Ponsel asli resmiCOD】HP murah Galaxy S21 Ultra Memori ultra Diskon,1529800.0,2.5,0,"Ashalina,",Jakarta,"halo pelanggan yang terhormat, selamat datang di toko kami, silakan pilih model dan spesifikasi ponsel yang benar. semua barang dikirim di dalam negeri dan barang akan tiba dalam waktu sekitar 3-5 hari setelah pengiriman. semua produk di toko kami tersedia. jika mau, anda bisa memesannya langsung dan anda akan mendapatkan charger, earphone, screen protector, phone case, dan nice box saat anda memesan.  jika anda memiliki pertanyaan lain, anda dapat menghubungi layanan pelanggan on. waktu layanan pelanggan adalah dari 09:30 hingga 18:30. jika anda memiliki pertanyaan, harap menunggu dengan sabar, dan layanan pelanggan akan menjawab anda sesegera mungkin.  selain itu, toko kami mendukung 7 hari tanpa alasan untuk kembali. jika anda memiliki pertanyaan tentang produk, anda dapat menghubungi layanan pelanggan sesegera mungkin untuk mengajukan pengembalian atau penukaran. kami akan melayani anda dengan sepenuh hati dan menciptakan pengalaman berbelanja yang lebih baik untuk anda.  rincian produk spesifikasi: 1. model:  s21 ultra 2. platform: mtk6889 3. standby: dual card dual standby (satu slot mendukung kartu sim, yang lain mendukung kartu sim atau kartu tf) layar: 7.5 4. frekuensi: gsm850/900/1800/1900mhz, 3g: wcdma850/2100mhz, 4g, 5g 5. getaran: dukungan 6. buka kunci: sidik jari, layar pengenalan wajah 7. warna: hitam/mawar emas/sky blue 8. memori: ram 12gb+rom 512gb 9. multimedia: mp3/mp4/3gp/radio fm/bluetooth 10. kamera: 24mp+58mp 11. multi-fungsi: layar penuh, pengenalan wajah, kartu ganda, wifi, gps, sensor gravitasi, jam alarm, kalender, kalkulator, perekam video, perekam video, wap/mms/gpr, penampil gambar, e-book, jam dunia , penutup belakang , flash iml 12. bahasa: mendukung banyak bahasa. 13. lainnya: sistem android 12.0 14. baterai: baterai li-ion 6800mah 15. aksesoris: pengisi daya standar , kabel data, earphone, selongsong karet, film pelindung, manual.  l  sku : 3131/1468040449321549824/55",0.0,False,0.0,0.0,0.0,Samsung
